snapshot_id,snapshot_taken_date,stay_date,hotel_id,adr,occupancy_direct,revpar,rooms_sold,capacity_count,total_revenue,total_room_revenue,total_other_revenue,room_rate_total,taxes_total,fees_total,misc_income,adults_count,children_count,room_guest_count,blocked_rooms_count,out_of_service_rooms_count
90000400279,2025-10-06,2025-10-06,900004,77.54,0.39,30.3,31,80,2403.74,2403.74,0,2403.74,72.11,0,0,35,9,44,0,0
90000400280,2025-10-07,2025-10-07,900004,65.53,0.23,15.15,19,80,1245.07,1245.07,0,1245.07,37.35,0,0,21,1,22,0,0
90000400281,2025-10-08,2025-10-08,900004,53.96,0.67,35.92,53,80,2859.88,2859.88,0,2859.88,85.8,0,0,57,6,63,0,0
90000400282,2025-10-09,2025-10-09,900004,66.66,0.43,28.66,34,80,2266.44,2266.44,0,2266.44,67.99,0,0,36,3,39,0,0
90000400283,2025-10-10,2025-10-10,900004,73.63,0.49,36.19,39,80,2871.57,2871.57,0,2871.57,86.15,0,0,42,8,50,0,0
90000400284,2025-10-11,2025-10-11,900004,77.63,0.39,30.33,31,80,2406.53,2406.53,0,2406.53,72.2,0,0,32,5,37,0,1
90000400285,2025-10-12,2025-10-12,900004,78.48,0.28,21.94,22,80,1726.56,1726.56,0,1726.56,51.8,0,0,26,3,29,0,0
90000400286,2025-10-13,2025-10-13,900004,80.58,0.48,38.88,39,80,3142.62,3142.62,0,3142.62,94.28,0,0,47,4,51,1,0
90000400287,2025-10-14,2025-10-14,900004,77.45,0.5,38.67,40,80,3098.0,3098.0,0,3098.0,92.94,0,0,44,11,55,0,0
90000400288,2025-10-15,2025-10-15,900004,81.76,0.44,36.19,35,80,2861.6,2861.6,0,2861.6,85.85,0,0,39,6,45,0,0
90000400289,2025-10-16,2025-10-16,900004,60.73,0.43,26.4,35,80,2125.55,2125.55,0,2125.55,63.77,0,0,43,3,46,0,0
90000400290,2025-10-17,2025-10-17,900004,58.12,0.69,40.2,55,80,3196.6,3196.6,0,3196.6,95.9,0,0,61,6,67,0,0
90000400291,2025-10-18,2025-10-18,900004,65.57,0.56,36.97,45,80,2950.65,2950.65,0,2950.65,88.52,0,0,48,2,50,0,0
90000400292,2025-10-19,2025-10-19,900004,60.97,0.68,41.31,54,80,3292.38,3292.38,0,3292.38,98.77,0,0,61,4,65,0,0
90000400293,2025-10-20,2025-10-20,900004,82.08,0.32,26.64,26,80,2134.08,2134.08,0,2134.08,64.02,0,0,28,1,29,0,0
90000400294,2025-10-21,2025-10-21,900004,76.11,0.26,19.94,21,80,1598.31,1598.31,0,1598.31,47.95,0,0,24,2,26,0,0
90000400295,2025-10-22,2025-10-22,900004,79.98,0.29,23.25,23,80,1839.54,1839.54,0,1839.54,55.19,0,0,25,5,30,0,0
90000400296,2025-10-23,2025-10-23,900004,84.57,0.67,56.84,54,80,4566.78,4566.78,0,4566.78,137.0,0,0,59,13,72,0,0
90000400297,2025-10-24,2025-10-24,900004,70.91,0.52,37.13,42,80,2978.22,2978.22,0,2978.22,89.35,0,0,49,5,54,0,0
90000400298,2025-10-25,2025-10-25,900004,66.73,0.62,41.08,49,80,3269.77,3269.77,0,3269.77,98.09,0,0,58,10,68,0,0
90000400299,2025-10-26,2025-10-26,900004,62.46,0.38,23.81,30,80,1873.8,1873.8,0,1873.8,56.21,0,0,34,9,43,0,0
90000400300,2025-10-27,2025-10-27,900004,81.64,0.3,24.22,24,80,1959.36,1959.36,0,1959.36,58.78,0,0,29,5,34,1,0
90000400301,2025-10-28,2025-10-28,900004,68.12,0.38,25.84,30,80,2043.6,2043.6,0,2043.6,61.31,0,0,36,8,44,0,0
90000400302,2025-10-29,2025-10-29,900004,55.14,0.55,30.2,44,80,2426.16,2426.16,0,2426.16,72.78,0,0,50,8,58,0,0
90000400303,2025-10-30,2025-10-30,900004,78.72,0.57,45.17,46,80,3621.12,3621.12,0,3621.12,108.63,0,0,49,3,52,0,0
90000400304,2025-10-31,2025-10-31,900004,60.8,0.74,44.93,59,80,3587.2,3587.2,0,3587.2,107.62,0,0,69,9,78,0,0
90000400305,2025-11-01,2025-11-01,900004,64.29,0.69,44.4,55,80,3535.95,3535.95,0,3535.95,106.08,0,0,63,7,70,0,0
90000400306,2025-11-02,2025-11-02,900004,84.87,0.52,44.43,42,80,3564.54,3564.54,0,3564.54,106.94,0,0,48,6,54,0,0
90000400307,2025-11-03,2025-11-03,900004,73.96,0.58,42.57,46,80,3402.16,3402.16,0,3402.16,102.06,0,0,51,7,58,0,0
90000400308,2025-11-04,2025-11-04,900004,58.5,0.66,38.5,53,80,3100.5,3100.5,0,3100.5,93.02,0,0,57,10,67,0,0
90000400309,2025-11-05,2025-11-05,900004,63.94,0.26,16.82,21,80,1342.74,1342.74,0,1342.74,40.28,0,0,24,2,26,0,0
90000400310,2025-11-06,2025-11-06,900004,68.82,0.36,24.8,29,80,1995.78,1995.78,0,1995.78,59.87,0,0,32,5,37,0,0
90000400311,2025-11-07,2025-11-07,900004,85.0,0.6,50.63,48,80,4080.0,4080.0,0,4080.0,122.4,0,0,53,6,59,0,0
90000400312,2025-11-08,2025-11-08,900004,63.2,0.52,32.98,42,80,2654.4,2654.4,0,2654.4,79.63,0,0,49,9,58,0,0
90000400313,2025-11-09,2025-11-09,900004,75.92,0.62,47.39,50,80,3796.0,3796.0,0,3796.0,113.88,0,0,61,8,69,0,0
90000400314,2025-11-10,2025-11-10,900004,75.58,0.67,50.67,54,80,4081.32,4081.32,0,4081.32,122.44,0,0,63,9,72,0,0
90000400315,2025-11-11,2025-11-11,900004,61.28,0.4,24.36,32,80,1960.96,1960.96,0,1960.96,58.83,0,0,37,4,41,0,0
90000400316,2025-11-12,2025-11-12,900004,78.86,0.46,36.08,37,80,2917.82,2917.82,0,2917.82,87.53,0,0,41,4,45,1,0
90000400317,2025-11-13,2025-11-13,900004,60.9,0.52,31.9,42,80,2557.8,2557.8,0,2557.8,76.73,0,0,43,15,58,0,0
90000400318,2025-11-14,2025-11-14,900004,83.9,0.41,34.66,33,80,2768.7,2768.7,0,2768.7,83.06,0,0,37,1,38,0,0
90000400319,2025-11-15,2025-11-15,900004,60.73,0.56,34.12,45,80,2732.85,2732.85,0,2732.85,81.99,0,0,51,4,55,0,0
90000400320,2025-11-16,2025-11-16,900004,75.99,0.55,41.91,44,80,3343.56,3343.56,0,3343.56,100.31,0,0,51,7,58,0,0
90000400321,2025-11-17,2025-11-17,900004,80.89,0.25,20.21,20,80,1617.8,1617.8,0,1617.8,48.53,0,0,23,3,26,0,0
90000400322,2025-11-18,2025-11-18,900004,63.44,0.43,27.07,34,80,2156.96,2156.96,0,2156.96,64.71,0,0,35,5,40,0,0
90000400323,2025-11-19,2025-11-19,900004,53.15,0.67,35.48,53,80,2816.95,2816.95,0,2816.95,84.51,0,0,58,6,64,0,0
90000400324,2025-11-20,2025-11-20,900004,83.55,0.39,32.99,32,80,2673.6,2673.6,0,2673.6,80.21,0,0,34,6,40,1,0
90000400325,2025-11-21,2025-11-21,900004,85.0,0.56,47.4,45,80,3825.0,3825.0,0,3825.0,114.75,0,0,50,9,59,0,0
90000400326,2025-11-22,2025-11-22,900004,60.87,0.38,23.3,31,80,1886.97,1886.97,0,1886.97,56.61,0,0,33,3,36,0,0
90000400327,2025-11-23,2025-11-23,900004,73.31,0.57,41.95,46,80,3372.26,3372.26,0,3372.26,101.17,0,0,50,5,55,0,0
90000400328,2025-11-24,2025-11-24,900004,83.49,0.67,56.1,54,80,4508.46,4508.46,0,4508.46,135.25,0,0,59,7,66,0,0
90000400329,2025-11-25,2025-11-25,900004,63.05,0.51,32.29,41,80,2585.05,2585.05,0,2585.05,77.55,0,0,47,4,51,0,0
90000400330,2025-11-26,2025-11-26,900004,59.71,0.6,35.59,48,80,2866.08,2866.08,0,2866.08,85.98,0,0,55,3,58,0,0
90000400331,2025-11-27,2025-11-27,900004,57.49,0.37,21.25,30,80,1724.7,1724.7,0,1724.7,51.74,0,0,34,3,37,0,0
90000400332,2025-11-28,2025-11-28,900004,82.8,0.44,36.66,35,80,2898.0,2898.0,0,2898.0,86.94,0,0,38,8,46,1,0
90000400333,2025-11-29,2025-11-29,900004,67.72,0.42,28.22,33,80,2234.76,2234.76,0,2234.76,67.04,0,0,35,4,39,0,0
90000400334,2025-11-30,2025-11-30,900004,62.5,0.37,22.95,29,80,1812.5,1812.5,0,1812.5,54.38,0,0,33,3,36,0,0
90000400335,2025-12-01,2025-12-01,900004,58.31,0.36,20.78,29,80,1690.99,1690.99,0,1690.99,50.73,0,0,33,5,38,1,0
90000400336,2025-12-02,2025-12-02,900004,68.17,0.58,39.2,46,80,3135.82,3135.82,0,3135.82,94.07,0,0,52,10,62,0,0
90000400337,2025-12-03,2025-12-03,900004,71.34,0.52,36.98,41,80,2924.94,2924.94,0,2924.94,87.75,0,0,47,7,54,1,0
90000400338,2025-12-04,2025-12-04,900004,76.25,0.67,51.24,54,80,4117.5,4117.5,0,4117.5,123.52,0,0,58,10,68,0,0
90000400339,2025-12-05,2025-12-05,900004,71.3,0.68,48.35,54,80,3850.2,3850.2,0,3850.2,115.51,0,0,60,9,69,0,0
90000400340,2025-12-06,2025-12-06,900004,71.05,0.37,26.44,30,80,2131.5,2131.5,0,2131.5,63.95,0,0,33,7,40,0,0
90000400341,2025-12-07,2025-12-07,900004,84.31,0.38,31.93,30,80,2529.3,2529.3,0,2529.3,75.88,0,0,36,9,45,0,0
90000400342,2025-12-08,2025-12-08,900004,57.06,0.24,13.75,19,80,1084.14,1084.14,0,1084.14,32.52,0,0,25,3,28,0,0
90000400343,2025-12-09,2025-12-09,900004,74.89,0.46,34.47,37,80,2770.93,2770.93,0,2770.93,83.13,0,0,40,4,44,0,0
90000400344,2025-12-10,2025-12-10,900004,60.71,0.24,14.78,19,80,1153.49,1153.49,0,1153.49,34.6,0,0,21,3,24,0,0
90000400345,2025-12-11,2025-12-11,900004,68.76,0.43,29.62,34,80,2337.84,2337.84,0,2337.84,70.14,0,0,38,5,43,0,0
90000400346,2025-12-12,2025-12-12,900004,85.0,0.41,34.87,33,80,2805.0,2805.0,0,2805.0,84.15,0,0,35,5,40,0,0
90000400347,2025-12-13,2025-12-13,900004,62.26,0.35,21.55,28,80,1743.28,1743.28,0,1743.28,52.3,0,0,35,4,39,0,0
90000400348,2025-12-14,2025-12-14,900004,67.08,0.5,33.8,40,80,2683.2,2683.2,0,2683.2,80.5,0,0,48,6,54,0,0
90000400349,2025-12-15,2025-12-15,900004,84.25,0.62,52.26,50,80,4212.5,4212.5,0,4212.5,126.38,0,0,57,11,68,0,0
90000400350,2025-12-16,2025-12-16,900004,67.14,0.3,20.37,24,80,1611.36,1611.36,0,1611.36,48.34,0,0,26,3,29,0,0
90000400351,2025-12-17,2025-12-17,900004,79.24,0.44,34.52,35,80,2773.4,2773.4,0,2773.4,83.2,0,0,39,5,44,0,0
90000400352,2025-12-18,2025-12-18,900004,64.73,0.31,20.3,25,80,1618.25,1618.25,0,1618.25,48.55,0,0,27,4,31,0,0
90000400353,2025-12-19,2025-12-19,900004,83.54,0.61,50.88,49,80,4093.46,4093.46,0,4093.46,122.8,0,0,55,4,59,0,0
90000400354,2025-12-20,2025-12-20,900004,85.0,0.44,37.15,35,80,2975.0,2975.0,0,2975.0,89.25,0,0,38,3,41,1,0
90000400355,2025-12-21,2025-12-21,900004,81.44,0.75,61.11,60,80,4886.4,4886.4,0,4886.4,146.59,0,0,68,7,75,0,0
90000400356,2025-12-22,2025-12-22,900004,73.9,0.43,31.97,35,80,2586.5,2586.5,0,2586.5,77.59,0,0,39,3,42,0,0
90000400357,2025-12-23,2025-12-23,900004,75.73,0.47,35.84,38,80,2877.74,2877.74,0,2877.74,86.33,0,0,42,6,48,0,1
90000400358,2025-12-24,2025-12-24,900004,83.0,0.52,42.92,41,80,3403.0,3403.0,0,3403.0,102.09,0,0,45,6,51,0,0
90000400359,2025-12-25,2025-12-25,900004,65.46,0.36,23.69,29,80,1898.34,1898.34,0,1898.34,56.95,0,0,31,7,38,0,0
90000400360,2025-12-26,2025-12-26,900004,77.41,0.62,48.04,50,80,3870.5,3870.5,0,3870.5,116.11,0,0,60,7,67,0,0
90000400361,2025-12-27,2025-12-27,900004,79.13,0.5,39.21,40,80,3165.2,3165.2,0,3165.2,94.96,0,0,46,5,51,0,0
90000400362,2025-12-28,2025-12-28,900004,84.69,0.75,63.82,60,80,5081.4,5081.4,0,5081.4,152.44,0,0,62,5,67,0,0
90000400363,2025-12-29,2025-12-29,900004,74.25,0.42,31.17,34,80,2524.5,2524.5,0,2524.5,75.73,0,0,37,10,47,0,0
90000400364,2025-12-30,2025-12-30,900004,82.46,0.65,53.89,52,80,4287.92,4287.92,0,4287.92,128.64,0,0,57,10,67,0,0
90000400365,2025-12-31,2025-12-31,900004,85.0,0.39,33.5,32,80,2720.0,2720.0,0,2720.0,81.6,0,0,36,3,39,0,0
90000400001,2026-01-01,2026-01-01,900004,71.43,0.52,37.34,42,80,3000.06,3000.06,0,3000.06,90.0,0,0,48,4,52,0,0
90000400002,2026-01-02,2026-01-02,900004,74.05,0.53,39.53,43,80,3184.15,3184.15,0,3184.15,95.52,0,0,48,7,55,0,0
90000400003,2026-01-03,2026-01-03,900004,78.07,0.47,36.82,38,80,2966.66,2966.66,0,2966.66,89.0,0,0,41,8,49,0,0
90000400004,2026-01-04,2026-01-04,900004,74.99,0.63,47.11,50,80,3749.5,3749.5,0,3749.5,112.48,0,0,55,6,61,0,0
90000400005,2026-01-05,2026-01-05,900004,83.6,0.6,50.0,48,80,4012.8,4012.8,0,4012.8,120.38,0,0,55,11,66,1,0
90000400006,2026-01-06,2026-01-06,900004,75.09,0.51,38.29,41,80,3078.69,3078.69,0,3078.69,92.36,0,0,43,9,52,0,0
90000400007,2026-01-07,2026-01-07,900004,59.72,0.55,32.79,44,80,2627.68,2627.68,0,2627.68,78.83,0,0,53,4,57,0,0
90000400008,2026-01-08,2026-01-08,900004,55.07,0.57,31.23,45,80,2478.15,2478.15,0,2478.15,74.34,0,0,50,10,60,0,0
90000400009,2026-01-09,2026-01-09,900004,64.53,0.81,52.11,65,80,4194.45,4194.45,0,4194.45,125.83,0,0,71,5,76,0,0
90000400010,2026-01-10,2026-01-10,900004,80.3,0.62,50.16,50,80,4015.0,4015.0,0,4015.0,120.45,0,0,56,7,63,0,0
90000400011,2026-01-11,2026-01-11,900004,72.33,0.28,20.11,22,80,1591.26,1591.26,0,1591.26,47.74,0,0,26,3,29,0,0
90000400012,2026-01-12,2026-01-12,900004,78.94,0.4,31.29,32,80,2526.08,2526.08,0,2526.08,75.78,0,0,37,7,44,0,0
90000400013,2026-01-13,2026-01-13,900004,80.1,0.37,29.87,30,80,2403.0,2403.0,0,2403.0,72.09,0,0,31,2,33,0,0
90000400014,2026-01-14,2026-01-14,900004,55.44,0.36,20.19,29,80,1607.76,1607.76,0,1607.76,48.23,0,0,36,3,39,0,0
90000400015,2026-01-15,2026-01-15,900004,72.63,0.54,39.13,43,80,3123.09,3123.09,0,3123.09,93.69,0,0,48,8,56,0,0
90000400016,2026-01-16,2026-01-16,900004,76.1,0.47,35.72,38,80,2891.8,2891.8,0,2891.8,86.75,0,0,41,8,49,0,0
90000400017,2026-01-17,2026-01-17,900004,60.56,0.36,21.67,29,80,1756.24,1756.24,0,1756.24,52.69,0,0,32,6,38,0,0
90000400018,2026-01-18,2026-01-18,900004,77.71,0.31,24.16,25,80,1942.75,1942.75,0,1942.75,58.28,0,0,27,3,30,0,0
90000400019,2026-01-19,2026-01-19,900004,52.61,0.55,28.72,44,80,2314.84,2314.84,0,2314.84,69.45,0,0,48,10,58,0,0
90000400020,2026-01-20,2026-01-20,900004,60.52,0.26,15.87,21,80,1270.92,1270.92,0,1270.92,38.13,0,0,24,4,28,0,0
90000400021,2026-01-21,2026-01-21,900004,73.43,0.44,31.99,35,80,2570.05,2570.05,0,2570.05,77.1,0,0,40,11,51,0,0
90000400022,2026-01-22,2026-01-22,900004,64.88,0.36,23.53,29,80,1881.52,1881.52,0,1881.52,56.45,0,0,32,6,38,0,0
90000400023,2026-01-23,2026-01-23,900004,62.06,0.52,32.29,42,80,2606.52,2606.52,0,2606.52,78.2,0,0,46,2,48,0,0
90000400024,2026-01-24,2026-01-24,900004,85.0,0.36,30.45,29,80,2465.0,2465.0,0,2465.0,73.95,0,0,33,4,37,0,0
90000400025,2026-01-25,2026-01-25,900004,72.02,0.38,27.57,31,80,2232.62,2232.62,0,2232.62,66.98,0,0,34,6,40,0,0
90000400026,2026-01-26,2026-01-26,900004,75.8,0.39,29.63,31,80,2349.8,2349.8,0,2349.8,70.49,0,0,33,4,37,0,0
90000400027,2026-01-27,2026-01-27,900004,58.67,0.52,30.43,41,80,2405.47,2405.47,0,2405.47,72.16,0,0,48,5,53,0,0
90000400028,2026-01-28,2026-01-28,900004,79.96,0.32,25.43,25,80,1999.0,1999.0,0,1999.0,59.97,0,0,29,4,33,0,0
90000400029,2026-01-29,2026-01-29,900004,61.6,0.26,16.02,21,80,1293.6,1293.6,0,1293.6,38.81,0,0,23,3,26,0,0
90000400030,2026-01-30,2026-01-30,900004,59.59,0.46,27.55,37,80,2204.83,2204.83,0,2204.83,66.14,0,0,39,5,44,0,0
90000400031,2026-01-31,2026-01-31,900004,66.09,0.33,22.14,27,80,1784.43,1784.43,0,1784.43,53.53,0,0,29,4,33,0,0
90000400032,2026-02-01,2026-02-01,900004,72.64,0.51,37.18,41,80,2978.24,2978.24,0,2978.24,89.35,0,0,48,5,53,0,0
90000400033,2026-02-02,2026-02-02,900004,57.41,0.6,34.22,48,80,2755.68,2755.68,0,2755.68,82.67,0,0,54,8,62,0,0
90000400034,2026-02-03,2026-02-03,900004,63.21,0.45,28.68,36,80,2275.56,2275.56,0,2275.56,68.27,0,0,40,5,45,0,0
90000400035,2026-02-04,2026-02-04,900004,70.62,0.36,25.48,29,80,2047.98,2047.98,0,2047.98,61.44,0,0,35,4,39,1,0
90000400036,2026-02-05,2026-02-05,900004,65.27,0.54,35.17,43,80,2806.61,2806.61,0,2806.61,84.2,0,0,47,8,55,0,0
90000400037,2026-02-06,2026-02-06,900004,62.61,0.67,42.2,54,80,3380.94,3380.94,0,3380.94,101.43,0,0,61,6,67,0,0
90000400038,2026-02-07,2026-02-07,900004,85.0,0.84,71.38,67,80,5695.0,5695.0,0,5695.0,170.85,0,0,74,15,89,0,0
90000400039,2026-02-08,2026-02-08,900004,56.87,0.67,38.06,54,80,3070.98,3070.98,0,3070.98,92.13,0,0,61,8,69,0,0
90000400040,2026-02-09,2026-02-09,900004,75.1,0.48,36.09,38,80,2853.8,2853.8,0,2853.8,85.61,0,0,46,3,49,0,0
90000400041,2026-02-10,2026-02-10,900004,75.36,0.29,21.72,23,80,1733.28,1733.28,0,1733.28,52.0,0,0,27,3,30,0,0
90000400042,2026-02-11,2026-02-11,900004,61.02,0.28,17.0,22,80,1342.44,1342.44,0,1342.44,40.27,0,0,25,3,28,0,0
90000400043,2026-02-12,2026-02-12,900004,80.01,0.58,46.19,46,80,3680.46,3680.46,0,3680.46,110.41,0,0,54,5,59,0,0
90000400044,2026-02-13,2026-02-13,900004,82.48,0.4,33.04,32,80,2639.36,2639.36,0,2639.36,79.18,0,0,33,7,40,0,0
90000400045,2026-02-14,2026-02-14,900004,66.02,0.3,19.52,24,80,1584.48,1584.48,0,1584.48,47.53,0,0,24,1,25,0,0
90000400046,2026-02-15,2026-02-15,900004,58.48,0.24,14.25,19,80,1111.12,1111.12,0,1111.12,33.33,0,0,23,5,28,0,0
90000400047,2026-02-16,2026-02-16,900004,79.48,0.54,42.57,43,80,3417.64,3417.64,0,3417.64,102.53,0,0,46,4,50,0,0
90000400048,2026-02-17,2026-02-17,900004,69.67,0.24,16.49,19,80,1323.73,1323.73,0,1323.73,39.71,0,0,21,6,27,0,0
90000400049,2026-02-18,2026-02-18,900004,73.35,0.53,38.57,42,80,3080.7,3080.7,0,3080.7,92.42,0,0,48,3,51,0,0
90000400050,2026-02-19,2026-02-19,900004,84.85,0.35,29.8,28,80,2375.8,2375.8,0,2375.8,71.27,0,0,32,6,38,0,0
90000400051,2026-02-20,2026-02-20,900004,85.0,0.68,57.48,54,80,4590.0,4590.0,0,4590.0,137.7,0,0,60,9,69,0,0
90000400052,2026-02-21,2026-02-21,900004,85.0,0.44,37.18,35,80,2975.0,2975.0,0,2975.0,89.25,0,0,41,8,49,0,0
90000400053,2026-02-22,2026-02-22,900004,72.73,0.41,29.93,33,80,2400.09,2400.09,0,2400.09,72.0,0,0,37,3,40,1,0
90000400054,2026-02-23,2026-02-23,900004,59.27,0.66,39.22,53,80,3141.31,3141.31,0,3141.31,94.24,0,0,61,11,72,0,0
90000400055,2026-02-24,2026-02-24,900004,80.8,0.32,25.53,25,80,2020.0,2020.0,0,2020.0,60.6,0,0,28,0,28,1,0
90000400056,2026-02-25,2026-02-25,900004,69.87,0.55,38.53,44,80,3074.28,3074.28,0,3074.28,92.23,0,0,50,7,57,0,0
90000400057,2026-02-26,2026-02-26,900004,59.22,0.61,36.07,49,80,2901.78,2901.78,0,2901.78,87.05,0,0,56,6,62,0,0
90000400058,2026-02-27,2026-02-27,900004,85.0,0.65,55.47,52,80,4420.0,4420.0,0,4420.0,132.6,0,0,59,6,65,0,0
90000400059,2026-02-28,2026-02-28,900004,65.63,0.46,30.01,37,80,2428.31,2428.31,0,2428.31,72.85,0,0,40,5,45,0,0
90000400060,2026-03-01,2026-03-01,900004,83.64,0.61,51.33,49,80,4098.36,4098.36,0,4098.36,122.95,0,0,55,5,60,0,0
90000400061,2026-03-02,2026-03-02,900004,69.66,0.6,41.92,48,80,3343.68,3343.68,0,3343.68,100.31,0,0,52,7,59,0,0
90000400062,2026-03-03,2026-03-03,900004,59.29,0.49,29.05,39,80,2312.31,2312.31,0,2312.31,69.37,0,0,44,7,51,1,0
90000400063,2026-03-04,2026-03-04,900004,79.54,0.58,45.98,46,80,3658.84,3658.84,0,3658.84,109.77,0,0,51,8,59,0,0
90000400064,2026-03-05,2026-03-05,900004,81.72,0.36,29.18,29,80,2369.88,2369.88,0,2369.88,71.1,0,0,33,4,37,0,0
90000400065,2026-03-06,2026-03-06,900004,84.29,0.61,51.33,49,80,4130.21,4130.21,0,4130.21,123.91,0,0,55,13,68,0,0
90000400066,2026-03-07,2026-03-07,900004,80.54,0.38,30.36,30,80,2416.2,2416.2,0,2416.2,72.49,0,0,35,5,40,0,1
90000400067,2026-03-08,2026-03-08,900004,66.91,0.37,24.97,30,80,2007.3,2007.3,0,2007.3,60.22,0,0,34,8,42,0,0
90000400068,2026-03-09,2026-03-09,900004,71.51,0.55,39.51,44,80,3146.44,3146.44,0,3146.44,94.39,0,0,46,5,51,0,0
90000400069,2026-03-10,2026-03-10,900004,82.35,0.27,22.44,22,80,1811.7,1811.7,0,1811.7,54.35,0,0,25,4,29,1,0
90000400070,2026-03-11,2026-03-11,900004,63.59,0.66,42.21,53,80,3370.27,3370.27,0,3370.27,101.11,0,0,64,4,68,0,0
90000400071,2026-03-12,2026-03-12,900004,67.67,0.33,22.11,26,80,1759.42,1759.42,0,1759.42,52.78,0,0,32,7,39,0,0
90000400072,2026-03-13,2026-03-13,900004,85.0,0.66,55.97,53,80,4505.0,4505.0,0,4505.0,135.15,0,0,58,8,66,0,0
90000400073,2026-03-14,2026-03-14,900004,54.81,0.58,31.76,46,80,2521.26,2521.26,0,2521.26,75.64,0,0,53,6,59,0,0
90000400074,2026-03-15,2026-03-15,900004,71.56,0.32,23.2,26,80,1860.56,1860.56,0,1860.56,55.82,0,0,27,6,33,0,0
90000400075,2026-03-16,2026-03-16,900004,60.24,0.5,30.1,40,80,2409.6,2409.6,0,2409.6,72.29,0,0,46,6,52,0,0
90000400076,2026-03-17,2026-03-17,900004,71.71,0.41,29.11,32,80,2294.72,2294.72,0,2294.72,68.84,0,0,34,5,39,0,0
90000400077,2026-03-18,2026-03-18,900004,63.47,0.47,29.71,37,80,2348.39,2348.39,0,2348.39,70.45,0,0,45,8,53,0,0
90000400078,2026-03-19,2026-03-19,900004,66.1,0.34,22.16,27,80,1784.7,1784.7,0,1784.7,53.54,0,0,30,4,34,0,0
90000400079,2026-03-20,2026-03-20,900004,64.97,0.52,33.93,42,80,2728.74,2728.74,0,2728.74,81.86,0,0,46,8,54,0,0
90000400080,2026-03-21,2026-03-21,900004,75.9,0.46,34.9,37,80,2808.3,2808.3,0,2808.3,84.25,0,0,44,10,54,0,0
90000400081,2026-03-22,2026-03-22,900004,64.68,0.6,38.8,48,80,3104.64,3104.64,0,3104.64,93.14,0,0,53,8,61,0,0
90000400082,2026-03-23,2026-03-23,900004,58.85,0.67,39.17,53,80,3119.05,3119.05,0,3119.05,93.57,0,0,60,8,68,0,0
90000400083,2026-03-24,2026-03-24,900004,71.57,0.46,33.13,37,80,2648.09,2648.09,0,2648.09,79.44,0,0,41,3,44,0,0
90000400084,2026-03-25,2026-03-25,900004,57.53,0.49,28.18,39,80,2243.67,2243.67,0,2243.67,67.31,0,0,41,10,51,0,0
90000400085,2026-03-26,2026-03-26,900004,52.55,0.63,33.23,51,80,2680.05,2680.05,0,2680.05,80.4,0,0,57,10,67,0,0
90000400086,2026-03-27,2026-03-27,900004,73.58,0.6,44.38,48,80,3531.84,3531.84,0,3531.84,105.96,0,0,55,5,60,0,0
90000400087,2026-03-28,2026-03-28,900004,69.33,0.32,22.53,26,80,1802.58,1802.58,0,1802.58,54.08,0,0,30,4,34,0,1
90000400088,2026-03-29,2026-03-29,900004,70.26,0.24,16.95,19,80,1334.94,1334.94,0,1334.94,40.05,0,0,21,4,25,0,0
90000400089,2026-03-30,2026-03-30,900004,74.78,0.57,42.85,46,80,3439.88,3439.88,0,3439.88,103.2,0,0,50,13,63,0,0
90000400090,2026-03-31,2026-03-31,900004,52.42,0.34,17.84,27,80,1415.34,1415.34,0,1415.34,42.46,0,0,31,3,34,0,0
90000400091,2026-04-01,2026-04-01,900004,59.19,0.61,36.36,49,80,2900.31,2900.31,0,2900.31,87.01,0,0,53,5,58,0,0
90000400092,2026-04-02,2026-04-02,900004,79.17,0.58,45.91,46,80,3641.82,3641.82,0,3641.82,109.25,0,0,52,7,59,0,0
90000400093,2026-04-03,2026-04-03,900004,85.0,0.67,57.37,54,80,4590.0,4590.0,0,4590.0,137.7,0,0,64,9,73,0,0
90000400094,2026-04-04,2026-04-04,900004,82.4,0.43,35.67,35,80,2884.0,2884.0,0,2884.0,86.52,0,0,39,5,44,0,0
90000400095,2026-04-05,2026-04-05,900004,63.75,0.44,27.86,35,80,2231.25,2231.25,0,2231.25,66.94,0,0,38,5,43,0,0
90000400096,2026-04-06,2026-04-06,900004,71.97,0.35,25.28,28,80,2015.16,2015.16,0,2015.16,60.45,0,0,32,5,37,0,0
90000400097,2026-04-07,2026-04-07,900004,77.75,0.47,36.6,38,80,2954.5,2954.5,0,2954.5,88.63,0,0,43,7,50,0,0
90000400098,2026-04-08,2026-04-08,900004,64.05,0.33,21.45,27,80,1729.35,1729.35,0,1729.35,51.88,0,0,30,1,31,0,0
90000400099,2026-04-09,2026-04-09,900004,71.5,0.64,45.82,51,80,3646.5,3646.5,0,3646.5,109.39,0,0,57,4,61,0,0
90000400100,2026-04-10,2026-04-10,900004,65.81,0.45,29.6,36,80,2369.16,2369.16,0,2369.16,71.07,0,0,38,7,45,0,0
90000400101,2026-04-11,2026-04-11,900004,65.57,0.49,32.19,39,80,2557.23,2557.23,0,2557.23,76.72,0,0,44,6,50,0,0
90000400102,2026-04-12,2026-04-12,900004,68.68,0.6,41.05,48,80,3296.64,3296.64,0,3296.64,98.9,0,0,56,4,60,0,0
